year,state_letter,state_short,affiliation,sex,cohort,arr_indigenous,arr_non_indigenous,arr_all,state_name,state_code
2013,g,NT,Independent,Male,Year 7/8 - Year 11,91.8,63.0,69.3,Northern Territory,7
2013,g,NT,Independent,Male,Year 7/8 - Year 12,65.4,56.7,58.2,Northern Territory,7
2013,g,NT,Independent,Male,Year 10 - Year 12,24.8,75.8,54.4,Northern Territory,7
2013,g,NT,Independent,Female,Year 7/8 - Year 9,100.0,99.6,100.0,Northern Territory,7
2013,g,NT,Independent,Female,Year 7/8 - Year 10,100.0,79.3,89.0,Northern Territory,7
2013,g,NT,Independent,Female,Year 7/8 - Year 11,74.2,71.0,71.7,Northern Territory,7
2013,g,NT,Independent,Female,Year 7/8 - Year 12,46.7,63.3,59.9,Northern Territory,7
2013,g,NT,Independent,Female,Year 10 - Year 12,20.0,77.1,52.7,Northern Territory,7
2013,g,NT,Independent,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Northern Territory,7
2013,g,NT,Independent,Persons,Year 7/8 - Year 10,100.0,75.8,86.9,Northern Territory,7
2013,g,NT,Independent,Persons,Year 7/8 - Year 11,82.9,67.2,70.5,Northern Territory,7
2013,g,NT,Independent,Persons,Year 7/8 - Year 12,55.4,59.8,59.0,Northern Territory,7
2013,g,NT,Independent,Persons,Year 10 - Year 12,22.4,76.5,53.6,Northern Territory,7
2013,g,NT,All affiliations,Male,Year 7/8 - Year 9,87.9,100.0,95.8,Northern Territory,7
2013,g,NT,All affiliations,Male,Year 7/8 - Year 10,75.3,91.3,84.6,Northern Territory,7
2013,g,NT,All affiliations,Male,Year 7/8 - Year 11,56.9,88.4,76.0,Northern Territory,7
2013,g,NT,All affiliations,Male,Year 7/8 - Year 12,33.2,64.4,51.5,Northern Territory,7
2013,g,NT,All affiliations,Male,Year 10 - Year 12,41.9,68.9,58.8,Northern Territory,7
2013,g,NT,All affiliations,Female,Year 7/8 - Year 9,92.8,100.0,97.4,Northern Territory,7
2013,g,NT,All affiliations,Female,Year 7/8 - Year 10,74.4,90.6,83.8,Northern Territory,7
2013,g,NT,All affiliations,Female,Year 7/8 - Year 11,55.9,91.3,77.4,Northern Territory,7
2013,g,NT,All affiliations,Female,Year 7/8 - Year 12,39.5,75.5,60.8,Northern Territory,7
2013,g,NT,All affiliations,Female,Year 10 - Year 12,44.9,82.7,67.6,Northern Territory,7
2013,g,NT,All affiliations,Persons,Year 7/8 - Year 9,90.2,100.0,96.5,Northern Territory,7
2013,g,NT,All affiliations,Persons,Year 7/8 - Year 10,74.9,91.0,84.2,Northern Territory,7
2013,g,NT,All affiliations,Persons,Year 7/8 - Year 11,56.4,89.8,76.7,Northern Territory,7
2013,g,NT,All affiliations,Persons,Year 7/8 - Year 12,36.1,69.6,55.8,Northern Territory,7
2013,g,NT,All affiliations,Persons,Year 10 - Year 12,43.4,75.3,62.9,Northern Territory,7
2013,h,ACT,Government,Male,Year 7/8 - Year 9,92.5,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Male,Year 7/8 - Year 11,86.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Male,Year 7/8 - Year 12,69.2,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Male,Year 10 - Year 12,69.2,98.2,97.4,Australian Capital Territory,8
2013,h,ACT,Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Female,Year 7/8 - Year 10,94.4,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Female,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Female,Year 7/8 - Year 12,60.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Female,Year 10 - Year 12,58.1,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Persons,Year 7/8 - Year 10,97.7,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Persons,Year 7/8 - Year 12,65.2,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Government,Persons,Year 10 - Year 12,64.3,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Non-Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Non-Government,Male,Year 7/8 - Year 10,100.0,97.9,98.1,Australian Capital Territory,8
2013,h,ACT,Non-Government,Male,Year 7/8 - Year 11,100.0,85.4,86.1,Australian Capital Territory,8
2013,h,ACT,Non-Government,Male,Year 7/8 - Year 12,75.0,78.0,78.0,Australian Capital Territory,8
2013,h,ACT,Non-Government,Male,Year 10 - Year 12,56.3,79.4,79.1,Australian Capital Territory,8
2013,h,ACT,Non-Government,Female,Year 7/8 - Year 9,100.0,98.2,98.6,Australian Capital Territory,8
2013,h,ACT,Non-Government,Female,Year 7/8 - Year 10,100.0,95.1,95.2,Australian Capital Territory,8
2013,h,ACT,Non-Government,Female,Year 7/8 - Year 11,100.0,76.2,76.6,Australian Capital Territory,8
2013,h,ACT,Non-Government,Female,Year 7/8 - Year 12,87.5,78.6,78.7,Australian Capital Territory,8
2013,h,ACT,Non-Government,Female,Year 10 - Year 12,77.8,76.1,76.1,Australian Capital Territory,8
2013,h,ACT,Non-Government,Persons,Year 7/8 - Year 9,100.0,99.3,99.6,Australian Capital Territory,8
2013,h,ACT,Non-Government,Persons,Year 7/8 - Year 10,100.0,96.4,96.6,Australian Capital Territory,8
2013,h,ACT,Non-Government,Persons,Year 7/8 - Year 11,100.0,80.8,81.3,Australian Capital Territory,8
2013,h,ACT,Non-Government,Persons,Year 7/8 - Year 12,80.0,78.3,78.3,Australian Capital Territory,8
2013,h,ACT,Non-Government,Persons,Year 10 - Year 12,64.0,77.7,77.6,Australian Capital Territory,8
2013,h,ACT,Catholic,Male,Year 7/8 - Year 9,92.9,98.2,98.1,Australian Capital Territory,8
2013,h,ACT,Catholic,Male,Year 7/8 - Year 10,100.0,95.2,96.0,Australian Capital Territory,8
2013,h,ACT,Catholic,Male,Year 7/8 - Year 11,100.0,83.6,84.4,Australian Capital Territory,8
2013,h,ACT,Catholic,Male,Year 7/8 - Year 12,100.0,77.7,78.0,Australian Capital Territory,8
2013,h,ACT,Catholic,Male,Year 10 - Year 12,69.2,81.6,81.3,Australian Capital Territory,8
2013,h,ACT,Catholic,Female,Year 7/8 - Year 9,100.0,97.8,98.1,Australian Capital Territory,8
2013,h,ACT,Catholic,Female,Year 7/8 - Year 10,100.0,93.8,93.9,Australian Capital Territory,8
2013,h,ACT,Catholic,Female,Year 7/8 - Year 11,85.7,70.1,70.4,Australian Capital Territory,8
2013,h,ACT,Catholic,Female,Year 7/8 - Year 12,87.5,76.5,76.6,Australian Capital Territory,8
2013,h,ACT,Catholic,Female,Year 10 - Year 12,77.8,75.0,75.0,Australian Capital Territory,8
2013,h,ACT,Catholic,Persons,Year 7/8 - Year 9,100.0,98.0,98.1,Australian Capital Territory,8
2013,h,ACT,Catholic,Persons,Year 7/8 - Year 10,100.0,94.5,95.0,Australian Capital Territory,8
2013,h,ACT,Catholic,Persons,Year 7/8 - Year 11,100.0,76.8,77.3,Australian Capital Territory,8
2013,h,ACT,Catholic,Persons,Year 7/8 - Year 12,100.0,77.1,77.3,Australian Capital Territory,8
2013,h,ACT,Catholic,Persons,Year 10 - Year 12,72.7,78.2,78.1,Australian Capital Territory,8
2013,h,ACT,Independent,Male,Year 7/8 - Year 9,0.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Independent,Male,Year 7/8 - Year 10,0.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Independent,Male,Year 7/8 - Year 11,0.0,88.5,89.1,Australian Capital Territory,8
2013,h,ACT,Independent,Male,Year 7/8 - Year 12,0.0,78.7,77.9,Australian Capital Territory,8
2013,h,ACT,Independent,Male,Year 10 - Year 12,0.0,75.7,75.2,Australian Capital Territory,8
2013,h,ACT,Independent,Female,Year 7/8 - Year 9,100.0,98.9,99.3,Australian Capital Territory,8
2013,h,ACT,Independent,Female,Year 7/8 - Year 10,0.0,97.6,97.6,Australian Capital Territory,8
2013,h,ACT,Independent,Female,Year 7/8 - Year 11,100.0,87.8,88.4,Australian Capital Territory,8
2013,h,ACT,Independent,Female,Year 7/8 - Year 12,0.0,82.5,82.5,Australian Capital Territory,8
2013,h,ACT,Independent,Female,Year 10 - Year 12,0.0,78.1,78.1,Australian Capital Territory,8
2013,h,ACT,Independent,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,Independent,Persons,Year 7/8 - Year 10,0.0,100.0,99.9,Australian Capital Territory,8
2013,h,ACT,Independent,Persons,Year 7/8 - Year 11,100.0,88.1,88.8,Australian Capital Territory,8
2013,h,ACT,Independent,Persons,Year 7/8 - Year 12,0.0,80.6,80.2,Australian Capital Territory,8
2013,h,ACT,Independent,Persons,Year 10 - Year 12,0.0,76.9,76.7,Australian Capital Territory,8
2013,h,ACT,All affiliations,Male,Year 7/8 - Year 9,98.1,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,All affiliations,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,All affiliations,Male,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,All affiliations,Male,Year 7/8 - Year 12,70.6,90.2,89.7,Australian Capital Territory,8
2013,h,ACT,All affiliations,Male,Year 10 - Year 12,65.5,89.3,88.7,Australian Capital Territory,8
2013,h,ACT,All affiliations,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,All affiliations,Female,Year 7/8 - Year 10,96.2,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,All affiliations,Female,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,All affiliations,Female,Year 7/8 - Year 12,65.8,94.0,93.5,Australian Capital Territory,8
2013,h,ACT,All affiliations,Female,Year 10 - Year 12,62.5,92.7,92.1,Australian Capital Territory,8
2013,h,ACT,All affiliations,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,All affiliations,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,All affiliations,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2013,h,ACT,All affiliations,Persons,Year 7/8 - Year 12,68.5,92.0,91.6,Australian Capital Territory,8
2013,h,ACT,All affiliations,Persons,Year 10 - Year 12,64.2,90.9,90.4,Australian Capital Territory,8
2012,a,NSW,Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,Government,Male,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,Government,Male,Year 7/8 - Year 11,66.9,86.3,85.1,New South Wales,1
2012,a,NSW,Government,Male,Year 7/8 - Year 12,38.2,67.2,65.5,New South Wales,1
2012,a,NSW,Government,Male,Year 10 - Year 12,42.0,67.2,65.9,New South Wales,1
2012,a,NSW,Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,Government,Female,Year 7/8 - Year 11,74.4,93.4,92.2,New South Wales,1
2012,a,NSW,Government,Female,Year 7/8 - Year 12,48.0,77.5,75.8,New South Wales,1
2012,a,NSW,Government,Female,Year 10 - Year 12,48.3,77.4,75.7,New South Wales,1
2012,a,NSW,Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,Government,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,Government,Persons,Year 7/8 - Year 11,70.6,89.8,88.6,New South Wales,1
2012,a,NSW,Government,Persons,Year 7/8 - Year 12,43.0,72.2,70.5,New South Wales,1
2012,a,NSW,Government,Persons,Year 10 - Year 12,45.2,72.2,70.7,New South Wales,1
2012,a,NSW,Non-Government,Male,Year 7/8 - Year 9,100.0,98.9,99.1,New South Wales,1
2012,a,NSW,Non-Government,Male,Year 7/8 - Year 10,100.0,98.1,98.2,New South Wales,1
2012,a,NSW,Non-Government,Male,Year 7/8 - Year 11,90.7,86.5,86.6,New South Wales,1
2012,a,NSW,Non-Government,Male,Year 7/8 - Year 12,80.5,79.7,79.7,New South Wales,1
2012,a,NSW,Non-Government,Male,Year 10 - Year 12,65.4,81.0,80.8,New South Wales,1
2012,a,NSW,Non-Government,Female,Year 7/8 - Year 9,100.0,99.6,99.8,New South Wales,1
2012,a,NSW,Non-Government,Female,Year 7/8 - Year 10,100.0,99.0,99.3,New South Wales,1
2012,a,NSW,Non-Government,Female,Year 7/8 - Year 11,94.1,90.9,90.9,New South Wales,1
2012,a,NSW,Non-Government,Female,Year 7/8 - Year 12,74.1,85.2,85.0,New South Wales,1
2012,a,NSW,Non-Government,Female,Year 10 - Year 12,64.4,86.6,86.2,New South Wales,1
2012,a,NSW,Non-Government,Persons,Year 7/8 - Year 9,100.0,99.2,99.4,New South Wales,1
2012,a,NSW,Non-Government,Persons,Year 7/8 - Year 10,100.0,98.6,98.7,New South Wales,1
2012,a,NSW,Non-Government,Persons,Year 7/8 - Year 11,92.4,88.6,88.7,New South Wales,1
2012,a,NSW,Non-Government,Persons,Year 7/8 - Year 12,77.0,82.4,82.3,New South Wales,1
2012,a,NSW,Non-Government,Persons,Year 10 - Year 12,64.9,83.8,83.5,New South Wales,1
2012,a,NSW,Catholic,Male,Year 7/8 - Year 9,100.0,98.8,98.8,New South Wales,1
2012,a,NSW,Catholic,Male,Year 7/8 - Year 10,91.0,97.1,97.0,New South Wales,1
2012,a,NSW,Catholic,Male,Year 7/8 - Year 11,74.3,83.8,83.6,New South Wales,1
2012,a,NSW,Catholic,Male,Year 7/8 - Year 12,77.7,76.2,76.2,New South Wales,1
2012,a,NSW,Catholic,Male,Year 10 - Year 12,69.3,78.5,78.3,New South Wales,1
2012,a,NSW,Catholic,Female,Year 7/8 - Year 9,100.0,98.8,99.0,New South Wales,1
2012,a,NSW,Catholic,Female,Year 7/8 - Year 10,97.8,97.1,97.1,New South Wales,1
2012,a,NSW,Catholic,Female,Year 7/8 - Year 11,91.3,88.4,88.5,New South Wales,1
2012,a,NSW,Catholic,Female,Year 7/8 - Year 12,72.8,82.7,82.5,New South Wales,1
2012,a,NSW,Catholic,Female,Year 10 - Year 12,72.4,85.9,85.7,New South Wales,1
2012,a,NSW,Catholic,Persons,Year 7/8 - Year 9,100.0,98.8,98.9,New South Wales,1
2012,a,NSW,Catholic,Persons,Year 7/8 - Year 10,94.5,97.1,97.0,New South Wales,1
2012,a,NSW,Catholic,Persons,Year 7/8 - Year 11,82.4,86.0,86.0,New South Wales,1
2012,a,NSW,Catholic,Persons,Year 7/8 - Year 12,75.1,79.4,79.4,New South Wales,1
2012,a,NSW,Catholic,Persons,Year 10 - Year 12,70.9,82.1,82.0,New South Wales,1
2012,a,NSW,Independent,Male,Year 7/8 - Year 9,100.0,99.0,99.4,New South Wales,1
2012,a,NSW,Independent,Male,Year 7/8 - Year 10,100.0,99.8,100.0,New South Wales,1
2012,a,NSW,Independent,Male,Year 7/8 - Year 11,100.0,91.1,91.6,New South Wales,1
2012,a,NSW,Independent,Male,Year 7/8 - Year 12,89.4,85.3,85.4,New South Wales,1
2012,a,NSW,Independent,Male,Year 10 - Year 12,56.8,85.1,84.8,New South Wales,1
2012,a,NSW,Independent,Female,Year 7/8 - Year 9,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,Independent,Female,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,Independent,Female,Year 7/8 - Year 11,100.0,95.0,95.1,New South Wales,1
2012,a,NSW,Independent,Female,Year 7/8 - Year 12,77.3,89.3,89.2,New South Wales,1
2012,a,NSW,Independent,Female,Year 10 - Year 12,50.5,87.6,87.0,New South Wales,1
2012,a,NSW,Independent,Persons,Year 7/8 - Year 9,100.0,99.9,100.0,New South Wales,1
2012,a,NSW,Independent,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,Independent,Persons,Year 7/8 - Year 11,100.0,93.0,93.3,New South Wales,1
2012,a,NSW,Independent,Persons,Year 7/8 - Year 12,82.3,87.3,87.2,New South Wales,1
2012,a,NSW,Independent,Persons,Year 10 - Year 12,53.1,86.4,85.9,New South Wales,1
2012,a,NSW,All affiliations,Male,Year 7/8 - Year 9,100.0,99.8,100.0,New South Wales,1
2012,a,NSW,All affiliations,Male,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,All affiliations,Male,Year 7/8 - Year 11,69.9,86.4,85.7,New South Wales,1
2012,a,NSW,All affiliations,Male,Year 7/8 - Year 12,42.9,72.0,70.8,New South Wales,1
2012,a,NSW,All affiliations,Male,Year 10 - Year 12,45.3,72.5,71.4,New South Wales,1
2012,a,NSW,All affiliations,Female,Year 7/8 - Year 9,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,All affiliations,Female,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,All affiliations,Female,Year 7/8 - Year 11,76.9,92.4,91.7,New South Wales,1
2012,a,NSW,All affiliations,Female,Year 7/8 - Year 12,51.5,80.5,79.3,New South Wales,1
2012,a,NSW,All affiliations,Female,Year 10 - Year 12,50.8,80.9,79.7,New South Wales,1
2012,a,NSW,All affiliations,Persons,Year 7/8 - Year 9,100.0,99.9,100.0,New South Wales,1
2012,a,NSW,All affiliations,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,New South Wales,1
2012,a,NSW,All affiliations,Persons,Year 7/8 - Year 11,73.4,89.3,88.6,New South Wales,1
2012,a,NSW,All affiliations,Persons,Year 7/8 - Year 12,47.2,76.2,75.0,New South Wales,1
2012,a,NSW,All affiliations,Persons,Year 10 - Year 12,48.1,76.6,75.5,New South Wales,1
2012,b,Vic,Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Government,Male,Year 7/8 - Year 10,85.0,100.0,100.0,Victoria,2
2012,b,Vic,Government,Male,Year 7/8 - Year 11,70.5,92.5,92.2,Victoria,2
2012,b,Vic,Government,Male,Year 7/8 - Year 12,36.4,71.6,71.0,Victoria,2
2012,b,Vic,Government,Male,Year 10 - Year 12,44.4,70.5,70.2,Victoria,2
2012,b,Vic,Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Government,Female,Year 7/8 - Year 11,72.1,99.2,98.7,Victoria,2
2012,b,Vic,Government,Female,Year 7/8 - Year 12,53.3,84.4,83.9,Victoria,2
2012,b,Vic,Government,Female,Year 10 - Year 12,59.2,82.1,81.7,Victoria,2
2012,b,Vic,Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Government,Persons,Year 7/8 - Year 10,93.8,100.0,100.0,Victoria,2
2012,b,Vic,Government,Persons,Year 7/8 - Year 11,71.3,95.7,95.3,Victoria,2
2012,b,Vic,Government,Persons,Year 7/8 - Year 12,44.9,77.7,77.2,Victoria,2
2012,b,Vic,Government,Persons,Year 10 - Year 12,52.2,76.1,75.7,Victoria,2
2012,b,Vic,Non-Government,Male,Year 7/8 - Year 9,100.0,99.1,99.2,Victoria,2
2012,b,Vic,Non-Government,Male,Year 7/8 - Year 10,100.0,97.9,98.1,Victoria,2
2012,b,Vic,Non-Government,Male,Year 7/8 - Year 11,100.0,92.9,93.0,Victoria,2
2012,b,Vic,Non-Government,Male,Year 7/8 - Year 12,92.9,85.1,85.1,Victoria,2
2012,b,Vic,Non-Government,Male,Year 10 - Year 12,79.6,85.9,85.9,Victoria,2
2012,b,Vic,Non-Government,Female,Year 7/8 - Year 9,100.0,99.1,99.2,Victoria,2
2012,b,Vic,Non-Government,Female,Year 7/8 - Year 10,100.0,98.6,98.8,Victoria,2
2012,b,Vic,Non-Government,Female,Year 7/8 - Year 11,100.0,96.6,96.7,Victoria,2
2012,b,Vic,Non-Government,Female,Year 7/8 - Year 12,100.0,93.5,93.5,Victoria,2
2012,b,Vic,Non-Government,Female,Year 10 - Year 12,77.2,92.4,92.3,Victoria,2
2012,b,Vic,Non-Government,Persons,Year 7/8 - Year 9,100.0,99.1,99.2,Victoria,2
2012,b,Vic,Non-Government,Persons,Year 7/8 - Year 10,100.0,98.2,98.4,Victoria,2
2012,b,Vic,Non-Government,Persons,Year 7/8 - Year 11,100.0,94.8,94.9,Victoria,2
2012,b,Vic,Non-Government,Persons,Year 7/8 - Year 12,100.0,89.3,89.3,Victoria,2
2012,b,Vic,Non-Government,Persons,Year 10 - Year 12,78.3,89.2,89.1,Victoria,2
2012,b,Vic,Catholic,Male,Year 7/8 - Year 9,100.0,98.6,98.8,Victoria,2
2012,b,Vic,Catholic,Male,Year 7/8 - Year 10,100.0,95.9,96.0,Victoria,2
2012,b,Vic,Catholic,Male,Year 7/8 - Year 11,100.0,87.6,87.6,Victoria,2
2012,b,Vic,Catholic,Male,Year 7/8 - Year 12,85.3,78.4,78.4,Victoria,2
2012,b,Vic,Catholic,Male,Year 10 - Year 12,85.3,82.2,82.2,Victoria,2
2012,b,Vic,Catholic,Female,Year 7/8 - Year 9,100.0,97.6,97.7,Victoria,2
2012,b,Vic,Catholic,Female,Year 7/8 - Year 10,100.0,96.1,96.2,Victoria,2
2012,b,Vic,Catholic,Female,Year 7/8 - Year 11,100.0,91.2,91.3,Victoria,2
2012,b,Vic,Catholic,Female,Year 7/8 - Year 12,100.0,87.4,87.4,Victoria,2
2012,b,Vic,Catholic,Female,Year 10 - Year 12,86.7,90.7,90.6,Victoria,2
2012,b,Vic,Catholic,Persons,Year 7/8 - Year 9,100.0,98.1,98.2,Victoria,2
2012,b,Vic,Catholic,Persons,Year 7/8 - Year 10,100.0,96.0,96.1,Victoria,2
2012,b,Vic,Catholic,Persons,Year 7/8 - Year 11,100.0,89.4,89.5,Victoria,2
2012,b,Vic,Catholic,Persons,Year 7/8 - Year 12,91.7,82.9,82.9,Victoria,2
2012,b,Vic,Catholic,Persons,Year 10 - Year 12,85.9,86.5,86.5,Victoria,2
2012,b,Vic,Independent,Male,Year 7/8 - Year 9,100.0,99.7,99.7,Victoria,2
2012,b,Vic,Independent,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Independent,Male,Year 7/8 - Year 11,100.0,99.9,100.0,Victoria,2
2012,b,Vic,Independent,Male,Year 7/8 - Year 12,100.0,93.9,93.9,Victoria,2
2012,b,Vic,Independent,Male,Year 10 - Year 12,66.7,90.3,90.3,Victoria,2
2012,b,Vic,Independent,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Independent,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Independent,Female,Year 7/8 - Year 11,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Independent,Female,Year 7/8 - Year 12,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Independent,Female,Year 10 - Year 12,66.7,94.3,94.2,Victoria,2
2012,b,Vic,Independent,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Independent,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Independent,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,Victoria,2
2012,b,Vic,Independent,Persons,Year 7/8 - Year 12,100.0,97.6,97.7,Victoria,2
2012,b,Vic,Independent,Persons,Year 10 - Year 12,66.7,92.4,92.3,Victoria,2
2012,b,Vic,All affiliations,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Victoria,2
2012,b,Vic,All affiliations,Male,Year 7/8 - Year 10,91.5,100.0,100.0,Victoria,2
2012,b,Vic,All affiliations,Male,Year 7/8 - Year 11,78.7,92.7,92.5,Victoria,2
2012,b,Vic,All affiliations,Male,Year 7/8 - Year 12,42.8,77.1,76.7,Victoria,2
2012,b,Vic,All affiliations,Male,Year 10 - Year 12,49.8,76.7,76.4,Victoria,2
2012,b,Vic,All affiliations,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Victoria,2
2012,b,Vic,All affiliations,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Victoria,2
2012,b,Vic,All affiliations,Female,Year 7/8 - Year 11,79.2,98.0,97.8,Victoria,2
2012,b,Vic,All affiliations,Female,Year 7/8 - Year 12,59.2,88.3,88.0,Victoria,2
2012,b,Vic,All affiliations,Female,Year 10 - Year 12,62.1,86.4,86.2,Victoria,2
2012,b,Vic,All affiliations,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Victoria,2
2012,b,Vic,All affiliations,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Victoria,2
2012,b,Vic,All affiliations,Persons,Year 7/8 - Year 11,78.9,95.3,95.1,Victoria,2
2012,b,Vic,All affiliations,Persons,Year 7/8 - Year 12,51.1,82.5,82.2,Victoria,2
2012,b,Vic,All affiliations,Persons,Year 10 - Year 12,56.3,81.5,81.2,Victoria,2
2012,c,Qld,Government,Male,Year 7/8 - Year 9,98.4,100.0,100.0,Queensland,3
2012,c,Qld,Government,Male,Year 7/8 - Year 10,94.9,100.0,100.0,Queensland,3
2012,c,Qld,Government,Male,Year 7/8 - Year 11,72.0,90.7,89.2,Queensland,3
2012,c,Qld,Government,Male,Year 7/8 - Year 12,53.5,76.4,74.5,Queensland,3
2012,c,Qld,Government,Male,Year 10 - Year 12,55.8,74.9,73.4,Queensland,3
2012,c,Qld,Government,Female,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2012,c,Qld,Government,Female,Year 7/8 - Year 10,98.9,100.0,100.0,Queensland,3
2012,c,Qld,Government,Female,Year 7/8 - Year 11,80.0,99.2,97.6,Queensland,3
2012,c,Qld,Government,Female,Year 7/8 - Year 12,56.4,85.1,82.7,Queensland,3
2012,c,Qld,Government,Female,Year 10 - Year 12,58.0,81.8,80.0,Queensland,3
2012,c,Qld,Government,Persons,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2012,c,Qld,Government,Persons,Year 7/8 - Year 10,96.9,100.0,100.0,Queensland,3
2012,c,Qld,Government,Persons,Year 7/8 - Year 11,75.9,94.8,93.2,Queensland,3
2012,c,Qld,Government,Persons,Year 7/8 - Year 12,54.9,80.6,78.5,Queensland,3
2012,c,Qld,Government,Persons,Year 10 - Year 12,56.9,78.3,76.6,Queensland,3
2012,c,Qld,Non-Government,Male,Year 7/8 - Year 9,100.0,100.0,100.0,Queensland,3
2012,c,Qld,Non-Government,Male,Year 7/8 - Year 10,100.0,99.7,99.9,Queensland,3
2012,c,Qld,Non-Government,Male,Year 7/8 - Year 11,100.0,98.5,99.0,Queensland,3
2012,c,Qld,Non-Government,Male,Year 7/8 - Year 12,95.2,92.1,92.2,Queensland,3
2012,c,Qld,Non-Government,Male,Year 10 - Year 12,81.5,91.8,91.4,Queensland,3
2012,c,Qld,Non-Government,Female,Year 7/8 - Year 9,100.0,99.9,100.0,Queensland,3
2012,c,Qld,Non-Government,Female,Year 7/8 - Year 10,98.1,98.4,98.4,Queensland,3
2012,c,Qld,Non-Government,Female,Year 7/8 - Year 11,100.0,97.5,97.8,Queensland,3
